-199.735	-199.735	-265.394	-302.780	-316.702	-316.372	-304.071	-277.335	-228.481	-138.928	0.000	0.000
-199.735	-199.735	-265.394	-302.780	-316.702	-316.372	-304.071	-277.335	-228.481	-138.928	0.000	0.000
-192.641	-192.641	-268.499	-317.908	-339.175	-340.265	-324.328	-289.377	-228.562	-129.678	0.000	0.000
-141.019	-141.019	-205.617	-254.250	-278.757	-281.991	-266.313	-231.262	-174.238	-93.133	0.000	0.000
-96.125	-96.125	-142.982	-182.065	-204.205	-208.487	-195.818	-166.784	-121.944	-63.483	0.000	0.000
-65.819	-65.819	-98.133	-126.526	-143.814	-147.935	-138.844	-117.323	-84.862	-43.996	0.000	0.000
-44.850	-44.850	-66.669	-86.253	-98.653	-102.004	-95.928	-80.998	-58.526	-30.401	0.000	0.000
-29.553	-29.553	-43.769	-56.637	-64.948	-67.377	-63.535	-53.752	-38.913	-20.260	0.000	0.000
-17.879	-17.879	-26.396	-34.135	-39.184	-40.731	-38.498	-32.645	-23.685	-12.352	0.000	0.000
-8.485	-8.485	-12.507	-16.163	-18.557	-19.308	-18.274	-15.521	-11.277	-5.888	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
