0.000	0.813	0.733	0.379	0.149	0.009	-0.113	-0.263	-0.500	-0.952	-0.952	-0.952
0.000	0.813	0.733	0.379	0.149	0.009	-0.113	-0.263	-0.500	-0.952	-0.952	-0.952
0.000	0.784	0.809	0.493	0.218	0.022	-0.150	-0.345	-0.613	-1.007	-1.007	-1.007
0.000	0.574	0.667	0.472	0.239	0.037	-0.147	-0.340	-0.560	-0.801	-0.801	-0.801
0.000	0.392	0.486	0.379	0.211	0.042	-0.121	-0.281	-0.439	-0.578	-0.578	-0.578
0.000	0.268	0.341	0.279	0.165	0.038	-0.089	-0.211	-0.321	-0.407	-0.407	-0.407
0.000	0.183	0.235	0.195	0.120	0.030	-0.062	-0.149	-0.225	-0.283	-0.283	-0.283
0.000	0.121	0.155	0.130	0.081	0.022	-0.040	-0.099	-0.150	-0.189	-0.189	-0.189
0.000	0.073	0.094	0.079	0.050	0.014	-0.024	-0.060	-0.092	-0.115	-0.115	-0.115
0.000	0.035	0.045	0.038	0.024	0.007	-0.011	-0.029	-0.044	-0.055	-0.055	-0.055
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
