0.000	0.598	0.463	0.225	0.092	0.010	-0.063	-0.154	-0.301	-0.586	-0.586	-0.586
0.000	0.598	0.463	0.225	0.092	0.010	-0.063	-0.154	-0.301	-0.586	-0.586	-0.586
0.000	0.543	0.499	0.291	0.132	0.018	-0.084	-0.201	-0.363	-0.602	-0.602	-0.602
0.000	0.384	0.403	0.274	0.139	0.024	-0.083	-0.196	-0.326	-0.470	-0.470	-0.470
0.000	0.264	0.295	0.219	0.121	0.025	-0.069	-0.162	-0.255	-0.339	-0.339	-0.339
0.000	0.183	0.209	0.163	0.095	0.021	-0.052	-0.123	-0.188	-0.240	-0.240	-0.240
0.000	0.127	0.146	0.115	0.069	0.017	-0.037	-0.088	-0.133	-0.168	-0.168	-0.168
0.000	0.084	0.097	0.078	0.047	0.012	-0.025	-0.059	-0.090	-0.113	-0.113	-0.113
0.000	0.051	0.060	0.048	0.029	0.008	-0.015	-0.037	-0.055	-0.069	-0.069	-0.069
0.000	0.025	0.028	0.023	0.014	0.004	-0.007	-0.017	-0.026	-0.033	-0.033	-0.033
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
