0.000	0.415	0.270	0.125	0.053	0.009	-0.030	-0.080	-0.162	-0.327	-0.327	-0.327
0.000	0.415	0.270	0.125	0.053	0.009	-0.030	-0.080	-0.162	-0.327	-0.327	-0.327
0.000	0.348	0.283	0.160	0.075	0.014	-0.041	-0.105	-0.194	-0.327	-0.327	-0.327
0.000	0.237	0.224	0.148	0.077	0.016	-0.041	-0.102	-0.172	-0.251	-0.251	-0.251
0.000	0.164	0.164	0.118	0.066	0.015	-0.034	-0.084	-0.135	-0.182	-0.182	-0.182
0.000	0.115	0.118	0.089	0.052	0.013	-0.026	-0.065	-0.100	-0.130	-0.130	-0.130
0.000	0.080	0.083	0.063	0.038	0.010	-0.019	-0.047	-0.072	-0.091	-0.091	-0.091
0.000	0.053	0.056	0.043	0.026	0.007	-0.013	-0.032	-0.049	-0.061	-0.061	-0.061
0.000	0.033	0.034	0.027	0.016	0.004	-0.008	-0.020	-0.030	-0.038	-0.038	-0.038
0.000	0.016	0.016	0.013	0.008	0.002	-0.004	-0.009	-0.014	-0.018	-0.018	-0.018
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
