-29.947	-29.947	-41.331	-46.205	-48.323	-48.928	-48.323	-46.205	-41.331	-29.947	0.000	0.000
-29.947	-29.947	-41.331	-46.205	-48.323	-48.928	-48.323	-46.205	-41.331	-29.947	0.000	0.000
-17.206	-17.206	-27.923	-33.915	-36.909	-37.816	-36.909	-33.915	-27.923	-17.206	0.000	0.000
-10.954	-10.954	-19.238	-24.624	-27.581	-28.518	-27.581	-24.624	-19.238	-10.954	0.000	0.000
-7.371	-7.371	-13.454	-17.760	-20.273	-21.094	-20.273	-17.760	-13.454	-7.371	0.000	0.000
-5.077	-5.077	-9.445	-12.691	-14.657	-15.313	-14.657	-12.691	-9.445	-5.077	0.000	0.000
-3.491	-3.491	-6.559	-8.901	-10.352	-10.842	-10.352	-8.901	-6.559	-3.491	0.000	0.000
-2.329	-2.329	-4.398	-6.002	-7.008	-7.351	-7.008	-6.002	-4.398	-2.329	0.000	0.000
-1.428	-1.428	-2.703	-3.699	-4.329	-4.544	-4.329	-3.699	-2.703	-1.428	0.000	0.000
-0.678	-0.678	-1.286	-1.762	-2.065	-2.169	-2.065	-1.762	-1.286	-0.678	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
