-1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
-1.372	1.372	1.894	2.245	2.386	2.389	2.290	2.079	1.693	0.988	0.000	0.000
0.175	-0.175	0.075	0.392	0.592	0.638	0.549	0.337	0.023	-0.227	0.000	0.000
1.126	-1.126	-1.396	-1.409	-1.319	-1.259	-1.256	-1.275	-1.210	-0.816	0.000	0.000
1.055	-1.055	-1.493	-1.736	-1.796	-1.766	-1.693	-1.552	-1.263	-0.716	0.000	0.000
0.738	-0.738	-1.108	-1.390	-1.522	-1.529	-1.440	-1.252	-0.941	-0.495	0.000	0.000
0.504	-0.504	-0.771	-1.005	-1.141	-1.168	-1.094	-0.926	-0.672	-0.347	0.000	0.000
0.359	-0.359	-0.549	-0.725	-0.839	-0.870	-0.818	-0.689	-0.496	-0.256	0.000	0.000
0.268	-0.268	-0.407	-0.539	-0.629	-0.658	-0.623	-0.527	-0.381	-0.198	0.000	0.000
0.210	-0.210	-0.317	-0.421	-0.493	-0.519	-0.494	-0.421	-0.307	-0.160	0.000	0.000
0.210	-0.210	-0.317	-0.421	-0.493	-0.519	-0.494	-0.421	-0.307	-0.160	0.000	0.000
0.210	-0.210	-0.317	-0.421	-0.493	-0.519	-0.494	-0.421	-0.307	-0.160	0.000	0.000
