-533.441	-533.441	-745.943	-930.170	-1020.018	-1032.562	-991.953	-899.661	-731.725	-424.037	0.000	0.000
-533.441	-533.441	-745.943	-930.170	-1020.018	-1032.562	-991.953	-899.661	-731.725	-424.037	0.000	0.000
-610.414	-610.414	-884.529	-1136.951	-1274.461	-1302.962	-1249.018	-1116.609	-880.628	-489.874	0.000	0.000
-525.419	-525.419	-792.019	-1060.082	-1227.509	-1275.437	-1219.611	-1067.329	-808.870	-432.344	0.000	0.000
-364.264	-364.264	-565.654	-789.485	-948.661	-1007.089	-965.099	-830.987	-611.563	-319.611	0.000	0.000
-227.698	-227.698	-359.146	-518.507	-644.042	-699.624	-676.422	-579.980	-422.152	-219.382	0.000	0.000
-136.709	-136.709	-216.553	-320.069	-407.720	-452.344	-443.482	-383.001	-279.925	-146.080	0.000	0.000
-79.115	-79.115	-125.230	-188.368	-244.514	-276.159	-275.006	-240.613	-177.797	-93.448	0.000	0.000
-42.415	-42.415	-67.048	-102.464	-135.037	-154.733	-156.266	-138.526	-103.514	-54.759	0.000	0.000
-18.779	-18.779	-29.650	-45.729	-60.752	-70.150	-71.414	-63.810	-48.008	-25.494	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
