-658.074	-658.074	-934.460	-1199.915	-1343.654	-1372.751	-1322.556	-1200.666	-976.462	-562.475	0.000	0.000
-658.074	-658.074	-934.460	-1199.915	-1343.654	-1372.751	-1322.556	-1200.666	-976.462	-562.475	0.000	0.000
-779.769	-779.769	-1146.453	-1514.615	-1732.786	-1789.477	-1722.371	-1542.753	-1217.236	-674.597	0.000	0.000
-703.305	-703.305	-1073.743	-1473.024	-1739.544	-1827.661	-1757.086	-1541.921	-1169.787	-624.701	0.000	0.000
-498.816	-498.816	-784.446	-1121.900	-1376.771	-1481.217	-1429.874	-1236.046	-911.698	-477.219	0.000	0.000
-307.817	-307.817	-493.727	-733.817	-934.972	-1033.264	-1009.175	-870.189	-635.450	-331.015	0.000	0.000
-177.141	-177.141	-287.410	-441.556	-581.251	-659.612	-655.820	-571.021	-419.290	-219.405	0.000	0.000
-96.515	-96.515	-157.747	-249.948	-338.502	-393.669	-399.521	-353.710	-263.262	-138.900	0.000	0.000
-48.289	-48.289	-79.498	-130.094	-180.845	-214.928	-222.400	-200.339	-151.269	-80.459	0.000	0.000
-20.378	-20.378	-33.714	-56.371	-79.599	-95.785	-100.260	-91.286	-69.545	-37.176	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
