-262.806	-262.806	-352.488	-409.110	-430.673	-430.292	-412.732	-375.196	-307.313	-183.720	0.000	0.000
-262.806	-262.806	-352.488	-409.110	-430.673	-430.292	-412.732	-375.196	-307.313	-183.720	0.000	0.000
-266.441	-266.441	-373.040	-448.530	-482.018	-484.334	-461.511	-411.469	-324.515	-182.873	0.000	0.000
-202.335	-202.335	-295.975	-371.783	-411.456	-417.777	-395.092	-343.378	-258.887	-138.232	0.000	0.000
-137.235	-137.235	-205.349	-266.719	-303.218	-311.678	-293.602	-250.345	-183.052	-95.197	0.000	0.000
-91.953	-91.953	-138.049	-182.238	-210.800	-219.019	-206.556	-174.831	-126.438	-65.469	0.000	0.000
-61.371	-61.371	-91.748	-121.724	-142.039	-148.736	-140.869	-119.351	-86.352	-44.849	0.000	0.000
-39.713	-39.713	-59.057	-78.414	-91.869	-96.708	-92.042	-78.304	-56.877	-29.645	0.000	0.000
-23.660	-23.660	-35.027	-46.498	-54.580	-57.650	-55.092	-47.064	-34.317	-17.933	0.000	0.000
-11.145	-11.145	-16.458	-21.834	-25.641	-27.125	-25.980	-22.252	-16.264	-8.512	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
