-1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
-1.721	1.721	2.427	2.947	3.174	3.191	3.062	2.777	2.253	1.294	0.000	0.000
-0.003	0.003	0.419	0.927	1.257	1.340	1.207	0.877	0.371	-0.090	0.000	0.000
1.451	-1.451	-1.795	-1.785	-1.622	-1.512	-1.512	-1.571	-1.534	-1.038	0.000	0.000
1.540	-1.540	-2.188	-2.562	-2.650	-2.594	-2.480	-2.275	-1.855	-1.046	0.000	0.000
1.120	-1.120	-1.690	-2.144	-2.363	-2.376	-2.234	-1.940	-1.457	-0.765	0.000	0.000
0.758	-0.758	-1.168	-1.548	-1.778	-1.829	-1.714	-1.450	-1.049	-0.539	0.000	0.000
0.526	-0.526	-0.811	-1.094	-1.285	-1.345	-1.269	-1.069	-0.768	-0.396	0.000	0.000
0.381	-0.381	-0.584	-0.791	-0.939	-0.995	-0.949	-0.805	-0.583	-0.302	0.000	0.000
0.290	-0.290	-0.440	-0.598	-0.715	-0.764	-0.736	-0.631	-0.461	-0.241	0.000	0.000
0.290	-0.290	-0.440	-0.598	-0.715	-0.764	-0.736	-0.631	-0.461	-0.241	0.000	0.000
0.290	-0.290	-0.440	-0.598	-0.715	-0.764	-0.736	-0.631	-0.461	-0.241	0.000	0.000
