0.000	1.723	2.261	1.492	0.619	0.036	-0.406	-0.904	-1.668	-3.088	-3.088	-3.088
0.000	1.723	2.261	1.492	0.619	0.036	-0.406	-0.904	-1.668	-3.088	-3.088	-3.088
0.000	1.898	2.676	1.970	0.925	0.106	-0.547	-1.242	-2.189	-3.570	-3.570	-3.570
0.000	1.567	2.371	1.983	1.081	0.206	-0.558	-1.313	-2.165	-3.091	-3.091	-3.091
0.000	1.074	1.741	1.617	1.000	0.263	-0.443	-1.109	-1.741	-2.279	-2.279	-2.279
0.000	0.686	1.175	1.165	0.787	0.255	-0.296	-0.810	-1.252	-1.582	-1.582	-1.582
0.000	0.430	0.767	0.785	0.559	0.208	-0.178	-0.541	-0.847	-1.071	-1.071	-1.071
0.000	0.262	0.482	0.502	0.368	0.150	-0.099	-0.339	-0.543	-0.697	-0.697	-0.697
0.000	0.147	0.280	0.295	0.220	0.095	-0.051	-0.195	-0.320	-0.417	-0.417	-0.417
0.000	0.067	0.130	0.138	0.103	0.046	-0.022	-0.089	-0.149	-0.196	-0.196	-0.196
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
